Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales
06-06-2020,17,0,P011,3,,,,,
31-05-2021,37,PR001,P023,2,,,,,
18-01-2020,16,0,P001,3,,,,,
04-09-2023,32,0,P010,3,,,,,
13-09-2021,34,0,P005,1,,,,,
17-04-2020,39,PR001,P016,1,,,,,
15-08-2023,30,0,P003,2,,,,,
22-02-2022,50,0,P015,3,,,,,
23-11-2022,35,0,P008,1,,,,,
08-12-2020,34,0,P029,3,,,,,
26-04-2020,33,PR001,P028,1,,,,,
17-05-2022,9,PR001,P020,3,,,,,
20-04-2023,28,PR001,P022,1,,,,,
24-11-2022,48,0,P001,3,,,,,
24-01-2020,41,0,P001,2,,,,,
25-11-2022,6,0,P020,2,,,,,
01-07-2023,33,PR004,P001,3,,,,,
06-10-2023,44,0,P021,3,,,,,
17-02-2020,17,0,P027,2,,,,,
14-08-2021,17,0,P025,3,,,,,
15-09-2021,28,0,P027,1,,,,,
19-08-2023,20,0,P018,2,,,,,
29-01-2021,5,0,P013,3,,,,,
30-03-2022,9,0,P018,2,,,,,
09-09-2023,9,0,P017,2,,,,,
29-09-2020,7,0,P027,3,,,,,
04-11-2023,9,0,P010,2,,,,,
08-09-2021,16,0,P010,3,,,,,
02-06-2022,4,0,P004,2,,,,,
28-07-2022,3,0,P002,1,,,,,
25-02-2020,35,0,P013,2,,,,,
01-01-2024,18,0,P016,2,,,,,
15-04-2022,49,PR001,P019,2,,,,,
20-11-2021,42,0,P004,2,,,,,
13-04-2022,12,PR001,P029,3,,,,,
16-10-2020,46,0,P029,3,,,,,
09-11-2022,30,0,P007,3,,,,,
01-06-2022,44,0,P001,3,,,,,
31-01-2023,26,0,P020,3,,,,,
04-06-2021,34,0,P012,3,,,,,
28-03-2020,14,0,P009,3,,,,,
26-04-2020,23,PR001,P015,2,,,,,
21-02-2021,8,0,P028,2,,,,,
17-04-2023,9,PR001,P016,2,,,,,
23-11-2023,3,0,P006,1,,,,,
27-12-2021,15,0,P026,2,,,,,
16-05-2023,43,PR001,P009,1,,,,,
25-03-2021,18,0,P028,2,,,,,
18-12-2023,37,PR005,P017,1,,,,,
09-03-2023,9,0,P020,1,,,,,
16-06-2023,14,0,P027,1,,,,,
01-04-2021,9,PR001,P011,3,,,,,
05-03-2022,4,0,P010,1,,,,,
06-09-2020,25,0,P004,1,,,,,
07-03-2023,14,0,P001,2,,,,,
11-04-2023,9,PR001,P027,2,,,,,
06-08-2023,19,0,P001,3,,,,,
26-02-2020,48,0,P018,2,,,,,
04-07-2021,36,PR004,P008,3,,,,,
09-10-2022,40,0,P017,1,,,,,
14-12-2020,4,0,P019,2,,,,,
02-07-2023,40,PR004,P004,1,,,,,
07-09-2020,21,0,P025,3,,,,,
04-03-2022,25,0,P025,2,,,,,
27-04-2021,46,PR001,P028,3,,,,,
20-11-2022,17,0,P026,1,,,,,
26-05-2021,32,PR001,P011,2,,,,,
07-02-2022,26,0,P008,2,,,,,
06-04-2023,14,PR001,P010,3,,,,,
03-07-2022,11,PR004,P009,3,,,,,
25-12-2022,18,0,P019,3,,,,,
17-10-2023,7,0,P017,2,,,,,
14-09-2022,46,0,P027,1,,,,,
29-07-2022,35,0,P022,1,,,,,
28-04-2021,9,PR001,P002,3,,,,,
28-01-2020,18,0,P020,2,,,,,
09-05-2021,34,PR001,P007,2,,,,,
20-03-2020,28,0,P027,2,,,,,
13-03-2020,21,0,P015,2,,,,,
16-12-2023,15,PR005,P009,2,,,,,
06-02-2022,45,0,P018,3,,,,,
07-09-2020,15,0,P007,2,,,,,
28-11-2023,24,0,P017,3,,,,,
19-07-2021,19,0,P011,3,,,,,
21-01-2022,20,0,P008,2,,,,,
02-11-2023,29,0,P027,3,,,,,
17-09-2021,44,0,P013,3,,,,,
16-12-2023,45,PR005,P022,2,,,,,
26-07-2021,48,0,P002,3,,,,,
04-02-2022,1,0,P020,1,,,,,
12-07-2021,24,0,P017,3,,,,,
21-02-2021,39,0,P012,1,,,,,
11-01-2023,33,0,P011,2,,,,,
11-08-2023,41,0,P014,2,,,,,
11-09-2020,10,0,P011,2,,,,,
02-03-2023,49,0,P019,3,,,,,
24-12-2022,50,0,P022,1,,,,,
10-06-2021,34,0,P004,3,,,,,
05-05-2022,1,PR001,P009,3,,,,,
09-09-2020,41,0,P025,3,,,,,
02-02-2023,35,0,P014,3,,,,,
12-11-2021,35,0,P027,2,,,,,
14-08-2022,22,0,P010,2,,,,,
20-02-2020,47,0,P019,1,,,,,
27-09-2021,43,0,P015,1,,,,,
29-06-2021,34,0,P025,3,,,,,
04-03-2020,45,0,P012,3,,,,,
26-01-2022,38,0,P018,1,,,,,
19-07-2023,18,0,P005,3,,,,,
01-12-2020,8,0,P006,1,,,,,
01-10-2023,27,0,P029,2,,,,,
07-07-2021,22,0,P005,2,,,,,
03-01-2020,31,0,P008,3,,,,,
17-05-2023,8,PR001,P027,3,,,,,
05-07-2020,32,PR004,P019,1,,,,,
10-01-2022,16,0,P016,1,,,,,
05-04-2021,21,PR001,P022,1,,,,,
29-05-2023,32,PR001,P027,3,,,,,
04-07-2020,22,PR004,P027,1,,,,,
13-02-2020,15,0,P010,3,,,,,
14-02-2020,18,0,P026,3,,,,,
10-03-2022,8,0,P006,3,,,,,
20-05-2020,45,PR001,P016,3,,,,,
03-04-2023,34,PR001,P025,2,,,,,
26-04-2021,20,PR001,P009,3,,,,,
14-08-2022,36,0,P010,1,,,,,
10-08-2022,9,0,P030,2,,,,,
28-09-2023,19,0,P005,2,,,,,
29-06-2023,48,0,P007,3,,,,,
23-09-2023,24,0,P005,3,,,,,
07-08-2021,15,0,P017,2,,,,,
31-03-2020,33,0,P016,1,,,,,
10-02-2020,33,0,P027,3,,,,,
24-07-2022,24,PR004,P020,2,,,,,
21-06-2021,6,0,P015,3,,,,,
06-09-2021,14,0,P019,2,,,,,
22-07-2023,8,PR004,P021,1,,,,,
17-09-2021,24,0,P024,1,,,,,
04-10-2023,12,0,P013,2,,,,,
06-02-2020,49,0,P001,1,,,,,
17-05-2020,12,PR001,P010,3,,,,,
25-10-2023,7,0,P024,2,,,,,
03-11-2021,41,0,P014,1,,,,,
12-07-2021,44,0,P004,2,,,,,
29-04-2022,12,PR001,P001,1,,,,,
13-09-2020,21,0,P014,2,,,,,
24-04-2023,10,PR001,P025,3,,,,,
02-04-2022,33,PR001,P022,2,,,,,
26-05-2023,15,PR001,P015,2,,,,,
08-05-2022,18,PR001,P009,2,,,,,
21-01-2020,9,0,P016,3,,,,,
17-04-2021,15,PR001,P018,3,,,,,
09-09-2020,48,0,P005,3,,,,,
28-07-2022,25,0,P012,2,,,,,
01-01-2021,32,0,P030,3,,,,,
18-06-2021,26,0,P008,2,,,,,
01-03-2021,4,0,P013,3,,,,,
19-12-2021,15,0,P005,2,,,,,
29-05-2020,36,PR001,P008,3,,,,,
14-02-2022,27,0,P002,1,,,,,
13-05-2020,24,PR001,P015,2,,,,,
02-12-2021,18,0,P025,1,,,,,
07-10-2021,11,0,P002,2,,,,,
13-09-2021,27,0,P015,2,,,,,
27-09-2023,10,0,P026,1,,,,,
09-06-2022,1,0,P029,1,,,,,
08-06-2020,28,0,P030,1,,,,,
02-08-2022,9,0,P021,1,,,,,
08-11-2022,13,0,P009,3,,,,,
19-06-2020,40,0,P004,2,,,,,
05-09-2023,37,0,P012,2,,,,,
23-11-2022,49,0,P001,3,,,,,
19-09-2023,39,0,P012,3,,,,,
11-11-2023,18,0,P026,1,,,,,
27-03-2022,30,0,P002,2,,,,,
28-06-2022,42,0,P016,2,,,,,
15-06-2022,1,0,P008,3,,,,,
08-10-2022,41,0,P028,3,,,,,
02-04-2021,50,PR001,P019,1,,,,,
25-08-2023,37,0,P014,1,,,,,
16-12-2023,8,PR005,P028,3,,,,,
28-05-2020,4,PR001,P026,3,,,,,
15-09-2022,42,0,P024,2,,,,,
21-09-2021,31,0,P002,3,,,,,
13-11-2023,35,0,P030,2,,,,,
11-02-2022,11,0,P027,1,,,,,
15-02-2023,38,0,P012,2,,,,,
07-10-2021,31,0,P027,3,,,,,
15-06-2022,13,0,P010,2,,,,,
22-06-2021,43,0,P027,2,,,,,
17-10-2020,12,0,P001,2,,,,,
23-01-2020,37,0,P012,2,,,,,
24-06-2023,4,0,P020,3,,,,,
31-01-2022,20,0,P007,3,,,,,
17-09-2020,36,0,P008,2,,,,,
14-01-2020,39,0,P026,3,,,,,
01-03-2021,40,0,P015,3,,,,,
27-11-2023,6,0,P026,1,,,,,
06-06-2022,20,0,P025,2,,,,,
07-08-2020,6,0,P001,3,,,,,
04-12-2022,50,0,P004,2,,,,,
25-09-2021,29,0,P008,3,,,,,
11-10-2020,12,0,P001,2,,,,,
31-07-2020,44,0,P030,3,,,,,
13-10-2021,40,0,P001,3,,,,,
17-05-2021,24,PR001,P004,3,,,,,
06-01-2021,7,0,P026,3,,,,,
08-10-2022,18,0,P024,3,,,,,
03-01-2023,5,0,P007,2,,,,,
03-07-2022,1,PR004,P013,3,,,,,
27-10-2023,49,0,P016,3,,,,,
20-05-2022,33,PR001,P022,3,,,,,
04-01-2022,9,0,P008,3,,,,,
05-04-2023,38,PR001,P021,1,,,,,
30-10-2021,16,0,P006,3,,,,,
28-03-2020,26,0,P024,1,,,,,
01-10-2023,49,0,P012,3,,,,,
14-06-2022,10,0,P007,1,,,,,
06-08-2020,31,0,P018,2,,,,,
10-12-2021,36,0,P029,2,,,,,
08-10-2022,47,0,P019,2,,,,,
26-02-2020,5,0,P013,1,,,,,
21-01-2020,9,0,P016,2,,,,,
28-09-2021,3,0,P026,1,,,,,
03-06-2021,21,0,P029,3,,,,,
07-11-2022,33,0,P018,1,,,,,
09-06-2021,6,0,P010,2,,,,,
21-02-2021,38,0,P013,3,,,,,
04-02-2022,5,0,P005,3,,,,,
17-05-2022,17,PR001,P008,1,,,,,
21-06-2021,43,0,P010,3,,,,,
25-02-2023,39,0,P014,2,,,,,
19-04-2020,24,PR001,P003,3,,,,,
23-05-2020,26,PR001,P019,1,,,,,
06-02-2020,16,0,P019,2,,,,,
11-05-2022,2,PR001,P003,3,,,,,
24-11-2021,23,0,P007,2,,,,,
21-06-2020,3,0,P001,1,,,,,
08-03-2023,32,0,P004,2,,,,,
15-09-2022,27,0,P008,3,,,,,
03-12-2022,48,0,P012,3,,,,,
13-07-2022,1,0,P008,2,,,,,
12-10-2023,15,0,P013,2,,,,,
22-12-2020,47,0,P025,1,,,,,
14-09-2021,6,0,P028,3,,,,,
28-04-2021,17,PR001,P020,3,,,,,
11-02-2022,30,0,P012,1,,,,,
15-07-2020,18,0,P012,3,,,,,
07-10-2022,7,0,P016,3,,,,,
16-03-2023,50,0,P014,1,,,,,
19-06-2023,33,0,P024,2,,,,,
31-03-2023,11,0,P027,1,,,,,
02-05-2022,39,PR001,P030,3,,,,,
15-12-2023,30,PR005,P021,3,,,,,
21-07-2020,11,0,P016,3,,,,,
26-10-2020,48,0,P011,1,,,,,
15-05-2023,25,PR001,P019,3,,,,,
19-12-2020,9,0,P023,2,,,,,
05-03-2022,34,0,P019,2,,,,,
04-12-2020,44,0,P013,1,,,,,
30-01-2020,46,0,P028,1,,,,,
18-03-2023,31,0,P018,1,,,,,
15-10-2021,6,0,P006,3,,,,,
02-08-2022,21,0,P013,2,,,,,
29-02-2020,49,0,P012,2,,,,,
08-03-2020,17,0,P029,1,,,,,
23-05-2023,47,PR001,P024,1,,,,,
01-06-2022,14,0,P008,2,,,,,
30-01-2021,30,0,P024,2,,,,,
14-12-2023,23,0,P011,3,,,,,
01-04-2020,26,PR001,P013,1,,,,,
22-11-2022,22,0,P013,3,,,,,
15-05-2021,19,PR001,P009,2,,,,,
01-03-2021,14,0,P008,2,,,,,
18-04-2023,9,PR001,P013,2,,,,,
23-11-2021,15,0,P025,1,,,,,
15-11-2023,44,0,P017,1,,,,,
19-12-2021,2,0,P009,1,,,,,
23-04-2020,44,PR001,P016,2,,,,,
24-10-2020,6,0,P011,3,,,,,
06-07-2023,30,0,P029,1,,,,,
08-08-2023,46,0,P026,2,,,,,
11-11-2021,15,0,P024,1,,,,,
14-03-2021,12,0,P029,1,,,,,
09-05-2021,46,PR001,P019,2,,,,,
26-10-2023,21,0,P020,2,,,,,
16-02-2022,28,0,P002,3,,,,,
15-05-2022,12,PR001,P004,3,,,,,
04-01-2021,49,0,P003,1,,,,,
03-09-2021,26,0,P029,2,,,,,
19-01-2021,40,0,P004,1,,,,,
19-08-2022,16,0,P029,1,,,,,
05-08-2021,45,0,P002,2,,,,,
16-11-2020,33,0,P003,2,,,,,
27-07-2022,48,0,P019,1,,,,,
11-10-2021,26,0,P005,3,,,,,
21-07-2021,49,0,P025,1,,,,,
21-06-2023,34,0,P015,2,,,,,
26-11-2022,40,0,P029,3,,,,,
31-01-2022,33,0,P029,1,,,,,
18-07-2022,1,0,P009,2,,,,,
11-05-2022,11,PR001,P012,2,,,,,
16-06-2020,24,0,P023,1,,,,,
11-08-2022,1,0,P005,3,,,,,
09-05-2023,48,PR001,P024,1,,,,,
07-05-2022,45,PR001,P023,3,,,,,
06-03-2022,25,0,P029,2,,,,,
05-04-2022,34,PR001,P022,3,,,,,
05-12-2022,6,0,P005,1,,,,,
01-10-2023,39,0,P006,1,,,,,
12-11-2020,50,0,P024,2,,,,,
10-09-2021,45,0,P011,2,,,,,
23-08-2023,22,0,P018,1,,,,,
26-03-2023,23,0,P029,3,,,,,
20-12-2022,25,0,P018,2,,,,,
19-02-2023,35,0,P002,3,,,,,
14-09-2022,7,0,P026,3,,,,,
04-05-2021,4,PR001,P001,3,,,,,
03-11-2023,30,0,P003,2,,,,,
24-06-2021,14,0,P006,1,,,,,
12-02-2022,43,0,P028,3,,,,,
02-09-2021,21,0,P004,3,,,,,
28-03-2021,46,0,P008,3,,,,,
14-03-2020,49,0,P029,1,,,,,
24-03-2023,37,0,P020,2,,,,,
29-03-2021,9,0,P007,1,,,,,
11-05-2020,44,PR001,P027,2,,,,,
21-03-2022,16,0,P018,1,,,,,
21-07-2023,40,0,P012,1,,,,,
07-07-2023,49,0,P014,1,,,,,
21-05-2020,23,PR001,P009,3,,,,,
03-03-2021,32,0,P018,1,,,,,
09-01-2021,31,0,P007,2,,,,,
28-08-2020,10,0,P016,3,,,,,
13-10-2023,9,0,P020,1,,,,,
22-06-2023,39,0,P019,1,,,,,
08-12-2020,8,0,P011,1,,,,,
10-09-2020,32,0,P007,1,,,,,
10-02-2020,21,0,P028,3,,,,,
28-08-2023,36,0,P011,2,,,,,
10-11-2020,39,0,P005,1,,,,,
06-11-2020,5,0,P027,3,,,,,
15-07-2022,32,0,P017,2,,,,,
30-10-2021,26,0,P003,1,,,,,
02-08-2021,20,0,P013,3,,,,,
25-07-2020,43,PR004,P017,3,,,,,
02-07-2023,43,PR004,P020,1,,,,,
13-03-2023,8,0,P003,1,,,,,
22-03-2022,48,0,P025,3,,,,,
03-09-2021,16,0,P020,3,,,,,
03-09-2021,17,0,P015,1,,,,,
10-08-2023,42,0,P017,1,,,,,
27-01-2021,25,0,P026,1,,,,,
28-07-2021,27,0,P008,2,,,,,
06-02-2020,11,0,P004,1,,,,,
07-10-2022,38,0,P024,3,,,,,
08-07-2023,6,PR004,P017,1,,,,,
27-05-2023,5,PR001,P003,2,,,,,
22-11-2022,45,0,P025,2,,,,,
23-02-2022,20,0,P017,1,,,,,
19-10-2021,11,0,P009,3,,,,,
30-10-2021,6,0,P006,2,,,,,
29-08-2023,50,0,P018,3,,,,,
14-10-2020,31,0,P002,1,,,,,
28-08-2022,47,0,P023,3,,,,,
24-07-2021,3,PR004,P020,2,,,,,
09-11-2023,39,0,P019,2,,,,,
15-05-2022,37,PR001,P016,2,,,,,
01-04-2023,18,PR001,P015,3,,,,,
24-08-2022,1,0,P005,1,,,,,
04-05-2022,30,PR001,P022,3,,,,,
02-04-2020,37,PR001,P009,1,,,,,
06-10-2022,28,0,P026,1,,,,,
14-12-2023,42,0,P009,2,,,,,
18-01-2021,11,0,P027,1,,,,,
07-12-2020,39,0,P001,3,,,,,
04-03-2021,38,0,P021,1,,,,,
11-04-2023,17,PR001,P019,1,,,,,
26-02-2023,30,0,P001,2,,,,,
27-11-2023,11,0,P022,2,,,,,
15-11-2021,50,0,P025,2,,,,,
02-05-2022,50,PR001,P019,2,,,,,
12-07-2020,47,PR004,P019,3,,,,,
10-02-2020,17,0,P008,3,,,,,
19-04-2023,32,PR001,P002,1,,,,,
16-01-2023,9,0,P009,2,,,,,
22-12-2020,22,0,P006,1,,,,,
04-12-2020,23,0,P001,2,,,,,
11-12-2020,24,0,P013,3,,,,,
10-07-2022,16,PR004,P018,3,,,,,
10-08-2020,46,0,P002,3,,,,,
19-11-2020,45,0,P013,1,,,,,
03-03-2021,21,0,P030,2,,,,,
03-02-2021,23,0,P024,1,,,,,
06-09-2022,34,0,P004,3,,,,,
07-01-2022,41,0,P015,1,,,,,
27-09-2022,27,0,P025,2,,,,,
13-12-2023,14,0,P024,2,,,,,
31-08-2022,45,0,P012,1,,,,,
02-10-2021,3,0,P011,3,,,,,
01-10-2020,19,0,P014,2,,,,,
26-12-2020,7,0,P028,3,,,,,
29-06-2020,22,0,P013,1,,,,,
29-03-2021,20,0,P002,2,,,,,
29-06-2022,34,0,P019,3,,,,,
10-06-2021,16,0,P002,3,,,,,
19-07-2021,49,0,P012,1,,,,,
22-03-2023,17,0,P023,2,,,,,
15-05-2021,44,PR001,P027,2,,,,,
19-04-2022,46,PR001,P013,2,,,,,
18-09-2020,22,0,P010,2,,,,,
06-03-2023,22,0,P024,3,,,,,
19-03-2020,19,0,P001,1,,,,,
13-12-2023,30,0,P013,3,,,,,
16-02-2021,15,0,P006,1,,,,,
21-01-2021,29,0,P019,1,,,,,
13-12-2023,35,0,P017,1,,,,,
08-07-2023,43,PR004,P004,1,,,,,
02-11-2021,33,0,P009,1,,,,,
03-04-2023,10,PR001,P019,1,,,,,
22-02-2022,38,0,P017,2,,,,,
18-06-2020,10,0,P010,3,,,,,
31-07-2023,8,0,P030,3,,,,,
16-01-2023,9,0,P003,3,,,,,
04-11-2022,44,0,P018,2,,,,,
25-01-2022,48,0,P001,1,,,,,
13-05-2021,50,PR001,P011,3,,,,,
19-04-2022,36,PR001,P007,1,,,,,
12-03-2022,13,0,P009,3,,,,,
23-02-2022,31,0,P016,3,,,,,
16-07-2020,24,0,P013,3,,,,,
15-04-2020,50,PR001,P029,3,,,,,
31-08-2023,44,0,P030,1,,,,,
02-05-2023,32,PR001,P008,2,,,,,
17-09-2020,15,0,P010,1,,,,,
06-10-2022,21,0,P022,2,,,,,
16-02-2020,4,0,P007,2,,,,,
08-01-2022,41,0,P018,2,,,,,
10-03-2022,16,0,P010,1,,,,,
31-10-2021,44,0,P029,1,,,,,
26-02-2023,7,0,P026,3,,,,,
27-04-2022,49,PR001,P004,1,,,,,
11-07-2022,10,0,P021,2,,,,,
14-10-2020,28,0,P023,3,,,,,
24-10-2021,33,0,P024,2,,,,,
09-07-2023,46,PR004,P030,3,,,,,
02-08-2022,3,0,P006,2,,,,,
25-03-2021,18,0,P023,3,,,,,
05-11-2023,46,0,P016,2,,,,,
15-07-2023,46,PR004,P019,3,,,,,
05-05-2020,16,PR001,P030,3,,,,,
23-09-2022,38,0,P028,1,,,,,
20-02-2020,17,0,P014,1,,,,,
24-12-2021,30,0,P027,2,,,,,
24-01-2023,29,0,P029,1,,,,,
13-03-2023,32,0,P028,1,,,,,
24-09-2022,6,0,P002,1,,,,,
18-05-2021,9,PR001,P021,2,,,,,
14-09-2020,16,0,P005,1,,,,,
13-09-2023,50,0,P009,3,,,,,
24-11-2022,23,0,P013,2,,,,,
11-01-2020,50,0,P013,1,,,,,
22-04-2023,6,PR001,P011,1,,,,,
23-09-2023,26,0,P013,3,,,,,
24-08-2022,23,0,P009,1,,,,,
31-01-2023,26,0,P018,3,,,,,
22-07-2020,23,0,P006,3,,,,,
09-06-2023,31,0,P025,1,,,,,
13-12-2022,48,0,P017,3,,,,,
18-08-2021,34,0,P030,3,,,,,
03-12-2022,46,0,P007,3,,,,,
12-04-2020,32,PR001,P008,3,,,,,
19-10-2020,38,0,P028,2,,,,,
28-03-2021,45,0,P018,3,,,,,
06-04-2023,29,PR001,P008,1,,,,,
21-09-2022,46,0,P014,3,,,,,
07-09-2022,48,0,P023,3,,,,,
03-01-2021,20,0,P024,3,,,,,
20-05-2023,19,PR001,P010,2,,,,,
11-09-2023,35,0,P007,3,,,,,
28-01-2020,31,0,P005,2,,,,,
23-12-2021,50,0,P006,2,,,,,
07-05-2022,3,PR001,P006,2,,,,,
03-01-2023,37,0,P010,1,,,,,
03-10-2023,27,0,P014,1,,,,,
13-12-2021,19,0,P003,1,,,,,
22-06-2020,20,0,P013,2,,,,,
22-03-2020,4,0,P003,3,,,,,
11-09-2021,29,0,P007,2,,,,,
03-08-2023,36,0,P015,3,,,,,
01-05-2023,36,PR001,P029,1,,,,,
07-12-2020,25,0,P021,2,,,,,
24-09-2020,10,0,P024,1,,,,,
21-05-2022,39,PR001,P020,2,,,,,
07-03-2022,42,0,P018,2,,,,,
18-09-2020,48,0,P024,1,,,,,
31-03-2023,27,0,P006,1,,,,,
28-07-2020,23,0,P015,1,,,,,
08-04-2022,42,PR001,P019,3,,,,,
11-04-2023,29,PR001,P003,2,,,,,
11-05-2021,50,PR001,P006,1,,,,,
02-10-2023,9,0,P028,1,,,,,
01-06-2023,39,0,P014,3,,,,,
25-07-2020,35,PR004,P016,3,,,,,
15-06-2020,25,0,P005,2,,,,,
08-05-2021,31,PR001,P007,2,,,,,
20-06-2021,38,0,P027,2,,,,,
25-11-2021,34,0,P011,1,,,,,
25-06-2022,2,0,P002,1,,,,,
22-08-2021,8,0,P024,2,,,,,
25-08-2022,1,0,P014,2,,,,,
30-01-2022,48,0,P001,3,,,,,
17-04-2022,29,PR001,P028,3,,,,,
18-12-2021,39,0,P030,1,,,,,
13-11-2020,19,0,P007,1,,,,,
15-09-2022,24,0,P014,3,,,,,
11-03-2023,50,0,P020,2,,,,,
25-11-2023,32,0,P006,2,,,,,
09-08-2023,11,0,P029,1,,,,,
08-12-2022,6,0,P016,1,,,,,
27-12-2020,38,0,P025,3,,,,,
03-09-2020,35,0,P003,2,,,,,
13-03-2021,49,0,P005,1,,,,,
27-06-2021,16,0,P002,3,,,,,
13-12-2023,25,0,P010,1,,,,,
15-05-2021,29,PR001,P018,3,,,,,
02-04-2023,37,PR001,P002,3,,,,,
01-02-2020,27,0,P021,2,,,,,
12-09-2020,16,0,P010,2,,,,,
03-10-2021,23,0,P029,2,,,,,
23-09-2022,1,0,P013,3,,,,,
21-01-2022,38,0,P027,2,,,,,
06-06-2023,36,0,P006,2,,,,,
23-02-2020,24,0,P005,2,,,,,
15-11-2020,45,0,P002,1,,,,,
24-12-2020,14,0,P026,1,,,,,
16-02-2021,9,0,P015,3,,,,,
11-10-2023,41,0,P010,2,,,,,
01-12-2022,21,0,P012,1,,,,,
02-10-2022,1,0,P024,3,,,,,
06-04-2021,43,PR001,P020,3,,,,,
26-05-2022,31,PR001,P024,2,,,,,
23-12-2020,42,0,P014,1,,,,,
14-05-2022,30,PR001,P013,3,,,,,
21-06-2020,12,0,P026,3,,,,,
26-04-2021,15,PR001,P005,3,,,,,
12-02-2023,22,0,P022,3,,,,,
27-01-2023,43,0,P008,1,,,,,
24-11-2023,26,0,P025,2,,,,,
26-07-2022,43,0,P008,3,,,,,
21-12-2020,21,0,P005,3,,,,,
16-04-2023,44,PR001,P025,2,,,,,
11-06-2022,50,0,P019,2,,,,,
23-10-2022,1,0,P005,2,,,,,
22-08-2021,34,0,P004,3,,,,,
18-09-2023,40,0,P025,2,,,,,
08-05-2020,49,PR001,P010,3,,,,,
18-01-2022,17,0,P011,1,,,,,
02-11-2020,41,0,P009,2,,,,,
08-06-2021,16,0,P010,3,,,,,
12-12-2022,40,0,P023,3,,,,,
29-09-2021,5,0,P016,3,,,,,
02-09-2020,19,0,P018,3,,,,,
17-07-2023,22,0,P011,2,,,,,
07-09-2023,3,0,P014,2,,,,,
02-02-2022,43,0,P030,2,,,,,
06-09-2021,7,0,P004,1,,,,,
08-02-2020,12,0,P023,3,,,,,
08-03-2022,21,0,P019,3,,,,,
05-05-2021,9,PR001,P015,2,,,,,
12-12-2023,24,0,P020,1,,,,,
21-01-2020,24,0,P015,3,,,,,
09-03-2022,39,0,P012,3,,,,,
12-07-2023,30,0,P007,2,,,,,
27-10-2022,1,0,P005,3,,,,,
28-06-2021,44,0,P007,2,,,,,
26-07-2022,20,0,P010,2,,,,,
25-08-2021,5,0,P006,1,,,,,
18-11-2022,47,0,P001,1,,,,,
26-07-2023,44,0,P013,2,,,,,
28-04-2021,12,PR001,P002,1,,,,,
30-09-2021,4,0,P026,3,,,,,
27-01-2020,25,0,P027,2,,,,,
12-12-2023,11,0,P021,1,,,,,
07-07-2023,38,0,P011,2,,,,,
02-12-2022,4,0,P001,2,,,,,
17-01-2020,50,0,P007,1,,,,,
19-04-2021,34,PR001,P024,1,,,,,
10-08-2022,34,0,P008,1,,,,,
06-03-2020,22,0,P025,1,,,,,
27-03-2022,25,0,P001,3,,,,,
26-11-2021,34,0,P016,1,,,,,
06-06-2020,40,0,P006,1,,,,,
04-05-2022,15,PR001,P024,3,,,,,
04-03-2021,27,0,P001,2,,,,,
06-06-2023,24,0,P028,2,,,,,
02-04-2022,24,PR001,P019,1,,,,,
29-08-2022,21,0,P014,1,,,,,
10-02-2022,24,0,P011,2,,,,,
31-12-2021,45,0,P023,2,,,,,
13-10-2020,30,0,P002,2,,,,,
08-06-2023,46,0,P006,2,,,,,
11-09-2022,24,0,P007,1,,,,,
07-09-2023,13,0,P006,3,,,,,
09-12-2022,35,0,P014,3,,,,,
28-05-2021,13,PR001,P001,3,,,,,
12-12-2023,30,0,P020,2,,,,,
23-11-2021,30,0,P014,1,,,,,
13-12-2022,26,0,P016,2,,,,,
12-07-2022,32,0,P014,1,,,,,
25-09-2021,3,0,P004,2,,,,,
23-12-2022,50,0,P005,2,,,,,
27-01-2023,29,0,P005,1,,,,,
18-04-2020,49,PR001,P013,3,,,,,
12-08-2023,24,0,P003,3,,,,,
26-01-2022,25,0,P005,3,,,,,
25-09-2022,24,0,P029,2,,,,,
03-03-2020,5,0,P011,1,,,,,
30-08-2022,3,0,P018,3,,,,,
12-01-2022,48,0,P018,2,,,,,
12-06-2021,16,0,P019,1,,,,,
06-11-2021,19,0,P001,2,,,,,
12-02-2020,4,0,P014,3,,,,,
13-10-2020,47,0,P005,3,,,,,
13-10-2021,31,0,P021,2,,,,,
09-11-2023,41,0,P001,1,,,,,
25-09-2023,27,0,P012,2,,,,,
04-01-2022,19,0,P022,1,,,,,
24-08-2022,30,0,P027,2,,,,,
22-05-2022,10,PR001,P006,1,,,,,
13-04-2022,19,PR001,P007,3,,,,,
07-08-2023,45,0,P015,1,,,,,
16-10-2020,30,0,P009,3,,,,,
02-02-2020,48,0,P013,1,,,,,
15-09-2021,40,0,P018,2,,,,,
21-07-2020,19,0,P028,3,,,,,
08-06-2022,17,0,P023,2,,,,,
03-01-2020,33,0,P014,1,,,,,
18-10-2021,28,0,P010,1,,,,,
17-05-2020,42,PR001,P021,2,,,,,
20-05-2020,20,PR001,P009,3,,,,,
25-09-2022,6,0,P022,3,,,,,
20-04-2020,24,PR001,P007,1,,,,,
29-10-2021,14,0,P001,3,,,,,
22-08-2022,46,0,P017,1,,,,,
19-03-2023,9,0,P022,1,,,,,
10-06-2022,24,0,P003,3,,,,,
27-08-2022,21,0,P016,2,,,,,
19-03-2020,27,0,P020,3,,,,,
23-02-2022,17,0,P004,2,,,,,
